Country Code,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
AFE,FR.INR.LNDP,10.2504166666667,10.16125,9.97916666666666,9.97315552792944,9.03649332587059,7.9,8.09616098799755,8.0,7.8684416666667,8.12135381393069,9.2686364166465,8.6199031390576,7.85583333333337,7.39430807124153,8.14055109851998,7.5667509541707,8.80995110828735,8.69192042585465,9.11610637286131,9.0224385164423,8.13087001976588,6.29905628184606
AFE,SL.TLF.CACT.FE.ZS,66.3190345199073,66.4895698976577,66.7130545074164,66.9440359442955,67.1378634209685,67.3298689074792,67.2417621261984,67.0437440536712,66.8447295331276,66.4202211097943,65.9846424047306,65.7629308452402,65.5709220055326,65.6544955051808,65.6438649686643,65.8311685747252,65.9170457819994,66.1259218967228,66.2300841276706,66.3621421726286,64.1118907910899,64.8781980606985
AFE,SL.TLF.CACT.MA.ZS,78.9239308562166,78.8738875260866,78.8261758063868,78.7691692228343,78.6807045037411,78.6057601442433,78.4609097238724,78.3033734349556,78.155150417259,77.78228691792,77.4175087370172,77.2546339580414,77.1924166935924,77.1839188530402,77.1207171746348,77.185111386706,77.1328315782609,77.0216610188043,76.8097224663451,76.6403919805937,74.9732445367636,75.5589382560147
AFE,LP.LPI.OVRL.XQ,,,,,,,,2.3852380952381,,,2.38,,2.46421052631579,,2.46972818181818,,2.57862257142857,,2.49222222222222,,,
AFE,CM.MKT.LCAP.GD.ZS,107.444094356832,85.5894229911985,,116.562911624918,153.186912960764,168.499042508335,,,,,,,,,,,,,,,,
AFE,MS.MIL.XPND.GD.ZS,2.01705659648152,1.97385372491823,2.05557201875877,1.78158354351964,1.87359534959088,1.83974658251476,1.85835316015349,1.83678812628608,1.9693998793257,2.00789252309964,1.5946619845177,1.55586460013733,1.59040255850296,1.77540666076235,1.81808271487871,1.63491229500312,1.42823685332631,1.50397014934297,1.1480914789224,1.10820281631736,1.14844671246698,
AFE,IT.CEL.SETS.P2,2.51535822950962,3.46050479442251,4.56297872710445,6.0318367518312,7.94949695430985,12.4835794220083,16.8009570181295,21.4970896699135,27.8791316132008,32.3253684497988,38.900759830307,48.4729017404439,53.2581484590599,58.2344916148318,62.5373124177232,67.9935042316784,64.9631561686044,64.8815872472888,72.9317335260684,69.5052977560235,71.8891882405986,
AFE,GC.NLD.TOTL.GD.ZS,,,,,,,,,,-5.13009913233162,-2.75829258047021,-1.35652958438636,-1.75812698563177,-3.23669186147831,-4.34727156083465,-4.30845280872864,-3.78966103207374,-4.97224053432981,-3.92979580697413,-4.08389174653881,,
AFE,EN.URB.LCTY.UR.ZS,28.4661607096347,28.4924738677868,28.5131388922627,28.5074217162285,28.5092398127846,28.4969296014046,28.5308607800368,28.3471840407366,28.3860104345242,28.4228157774001,28.4579280930971,28.4912076821499,28.5339200081806,28.5975107131367,28.691656349336,28.7063205005553,28.7315537547389,28.7666421755023,28.7616481627142,28.7374203468637,28.7259059744795,28.7286861782919
AFE,GB.XPD.RSDV.GD.ZS,,,,0.594840933554435,0.62637871108228,0.627772081235503,,0.661803726143754,,,0.587086460228055,,,,,,,,,,,
AFE,IC.LGL.CRED.XQ,,,,,,,,,,,,,,4.0,4.04,3.92307692307692,4.07692307692308,4.30769230769231,4.53846153846154,4.53846153846154,,
AFE,GC.TAX.TOTL.GD.ZS,,,,,,,,,,17.3862779435578,17.3634696603765,17.558114753426,18.0382817233882,18.2024990814701,18.286984793938,17.4702820944546,17.1411302326103,17.8712241963788,17.8596939220735,18.6153982775272,,
AFE,IC.REG.DURS.FE,,,,77.6470588235294,71.7142857142857,66.8333333333333,60.125,54.5,47.8333333333333,46.5833333333333,43.7916666666667,37.4583333333333,35.46,33.18,32.38,32.0961538461538,31.6346153846154,29.3269230769231,27.8461538461538,26.8461538461538,,
AFE,IC.REG.DURS.MA,,,,77.5882352941177,71.5714285714286,66.7083333333333,60.0,54.375,47.7083333333333,46.4583333333333,43.6666666666667,37.3333333333333,35.34,33.06,32.26,31.9807692307692,31.5192307692308,29.25,27.8076923076923,26.8076923076923,,
AFE,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,6.78888888888889,
AFE,IC.TAX.TOTL.CP.ZS,,,,,,66.5333333333333,65.8708333333333,66.2458333333333,65.6166666666666,64.7208333333333,60.975,55.9833333333333,54.784,43.304,43.128,42.976,43.06,43.068,43.212,43.06,,
AFE,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
AFE,SL.UEM.TOTL.FE.ZS,8.00109989734282,8.00266566236266,8.48953888617589,8.30411301488489,7.84327429793834,7.70499001437029,7.65924079040549,7.33140777628506,6.60359897552792,6.68720004120607,7.42590808628426,7.30225651057819,7.06266119455951,6.92087698361153,6.86900776966947,6.98736565102757,7.10626595771161,7.20303411131099,7.21603232278529,7.36289917157458,8.02340483014469,8.70812584310491
AFE,SL.UEM.TOTL.MA.ZS,7.48256131363023,7.49529362732966,7.49076655058558,7.32991558396802,6.83519307222379,6.59204170722446,6.38951289436061,6.20867975696402,5.97565548120865,5.99957474416432,6.37088080021666,6.25507834694446,6.11816733223483,6.0234456440189,5.99369033740503,6.04776305150879,6.16839098063367,6.2789612517459,6.29612224343232,6.5106454370462,7.15463420619371,7.58015873286099
AFE,SP.URB.TOTL.IN.ZS,28.6692864525936,28.9770739787538,29.3041987160712,29.631272540665,29.9618242264524,30.3097046719514,30.6462432499318,30.9140937794251,31.3313210633171,31.7564714042204,32.1934098004161,32.6415481084515,33.0716871573659,33.5075479703347,33.9524243585602,34.4050839061798,34.8651009391134,35.332372600656,35.8077701192774,36.2913220679035,36.7833061490919,37.2830649926675
AFW,IC.BUS.DISC.XQ,,,,,,5.27272727272727,5.27272727272727,5.27272727272727,5.27272727272727,5.40909090909091,5.40909090909091,5.40909090909091,5.40909090909091,5.40909090909091,6.09090909090909,6.22727272727273,6.27272727272727,6.27272727272727,6.27272727272727,6.27272727272727,,
AFW,IC.CRD.INFO.XQ,,,,,,,,,,,,,,0.772727272727273,1.13636363636364,1.22727272727273,1.27272727272727,1.54545454545455,1.95454545454545,3.18181818181818,,
AFW,FS.AST.PRVT.GD.ZS,8.74514841513342,9.40560470448353,8.47885562466309,9.12716325617596,8.84624877617045,8.85413628490053,8.64153466569392,12.494247952947,15.4215593314181,16.6374166862913,13.1988623108895,12.05770613605,11.8190438977445,12.7749307289176,14.1864334944978,14.6623915344102,16.051886561132,15.1360988873305,13.591305489805,13.9253763777865,14.7391334166018,
AFW,EG.USE.ELEC.KH.PC,116.708797674533,119.051132657931,133.754417025317,123.896644002658,138.89376400484,145.325050645412,144.984986551172,158.419737848654,154.500732362673,152.778423214495,165.065620870937,175.112546300155,185.515814213575,181.128874738517,186.199009684307,,,,,,,
AFW,EG.IMP.CONS.ZS,-120.542230544576,-118.271194270096,-98.8353015531815,-108.572204532582,-111.508331410797,-108.528980959958,-106.886549470491,-99.3167630018817,-91.9476520844552,-88.7090224519418,-95.4026024535284,-90.7796926149948,-85.6644762283699,-76.4861600565048,-78.2114380864684,,,,,,,
AFW,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
AFW,IT.NET.BBND.P2,,,,,,0.0102164555491789,,0.0497949957743428,0.0649220463284784,0.0773979183335294,0.107400574159413,,0.110297235631765,0.108219428955186,0.135123015538613,0.145258497404807,0.242682760660916,0.238441558694466,0.274406197238209,0.278968433431225,0.391018788681686,
AFW,IT.MLT.MAIN.P2,0.670676425808295,0.72699398869958,0.774893501682167,0.807569408567795,0.869794462287399,0.928685156779951,1.1047673667773,1.07110819487526,0.980372013274081,1.09714240240191,0.960697687087483,0.878461257943594,0.79442825375138,0.768954447714415,0.781707775409015,0.73303984264287,0.695990810982171,0.632892303979106,0.628646636239404,0.562474926484197,0.588729821007619,
AFW,NY.GDP.MKTP.KD.ZG,3.73466553130466,5.2126838422331,9.89954820995145,5.51847423445841,8.01345264095671,5.84836407907099,5.37448152817423,5.53089854714044,6.27922319099525,6.27449779534486,6.95703017532358,4.84833258759669,5.14299687458436,6.10419230221729,5.92735511576407,2.74589449615112,0.127844424317061,2.31767900097606,2.95218973567523,3.20254418665031,-0.897014040764716,3.91479895698559
AFW,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,
AFW,SE.XPD.TOTL.GD.ZS,2.5650200843811,2.42614006996155,2.59414494037628,2.75125002861023,2.68110001087189,2.72683000564575,2.56340003013611,2.94639003276825,2.72311997413635,3.08927011489868,3.07808995246887,2.86576008796692,2.87204003334045,3.02971005439758,2.91422998905181,3.11513507366181,2.7805792093277,3.43022084236145,3.0132200717926,3.02303826808929,3.17388534545899,
AFW,TX.VAL.TECH.MF.ZS,,,,,,,,,,,1.78229129194658,2.66348435938351,3.03906002428846,4.14117909586779,4.29944182455288,8.58427180338773,3.34352189320687,3.66118229828856,4.06340073286331,3.64594748469356,,
AFW,FP.CPI.TOTL.ZG,2.53077516737993,4.36152914007253,3.18869330220589,1.76090410099629,0.694336305945748,5.63163351357613,4.41589984169562,3.60736767984596,8.44972153523289,3.2824403758932,1.78484420477114,4.01869907534491,4.57837463515945,2.43920076104128,1.7580519603779,2.13026806151513,1.49456366409864,1.76463495159564,1.78404994832044,1.75856517595659,2.49252173376397,3.92560283104272
AFW,FR.INR.LNDP,,,,,,2.7595833333333,-3.085,-3.06166666666666,-3.14,-3.60166666666667,-3.27333333333334,-3.24491666666666,-2.95333333333333,-2.36666666666667,-1.92,-1.84416666666666,-1.63,1.6675,,,,
AFW,SL.TLF.CACT.FE.ZS,59.6595881302474,59.5647151774425,59.4770834862585,59.3793160395581,59.3047503596502,59.1886157070961,59.0360437265962,58.9383505087508,58.6840404187184,58.4188686147363,58.1429196279496,58.0376894259193,56.707668264842,55.370492624029,54.999809080104,54.8053934397848,54.5488058961017,54.2955001821571,54.1186073383804,53.977916120396,52.7646289415164,52.990739167386
AFW,SL.TLF.CACT.MA.ZS,71.2637505630199,71.1803626924241,71.0770584716027,70.9774748661224,70.9060391649606,70.7878027730898,70.7505399377456,70.610807870396,70.3820857949936,70.1306341196299,69.8560762693155,69.698255610624,68.2630568864381,66.7899147493346,66.6208726110652,66.5581384586531,66.5978411825665,66.6251310370498,66.6627809172857,66.7060812570829,65.6107103020655,65.9188943356715
AFW,LP.LPI.OVRL.XQ,,,,,,,,2.30333333333333,,,2.46388888888889,,2.44833333333333,,2.4518314,,2.34997684210526,,2.41333333333333,,,
AFW,CM.MKT.LCAP.GD.ZS,,,3.3766132020506,,,11.9414592952101,13.3932749888153,29.0392084728919,14.4181175554294,11.4876672284351,14.1515624846637,10.0648694077276,,16.7609418322323,12.5061773147163,11.7282776492366,,,,,12.9767117998565,
AFW,MS.MIL.XPND.GD.ZS,0.84319749363134,1.03690555410854,1.11399588422209,0.957290371498626,0.888394100397032,0.732512513277109,0.692776071725744,0.757327605624794,0.871846340622701,0.972806872628909,0.880388184089781,0.852291834388202,0.763744422441434,0.824640564884384,0.806713666808225,0.720279971640209,0.897884627386218,0.883373637067815,0.919129768039692,0.871354405078343,1.00679572532766,
AFW,IT.CEL.SETS.P2,0.535655709656035,1.06030557318644,2.11789335990543,3.36336814649046,6.54484478736054,11.2604702993293,19.0771853741777,25.4172217175203,37.4351972353446,45.0503232146735,53.1338708642138,59.2528786583658,68.2976099503442,76.3462066399714,81.7298615076071,86.7076926853099,86.325387237552,84.6725608973991,94.2188075808149,94.6365226625715,99.6173797498593,
AFW,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
AFW,EN.URB.LCTY.UR.ZS,28.1323526420325,28.0154833187702,27.892381243937,27.7604731634783,27.6337658525847,27.3010386107837,26.9398168763657,26.5443620345652,26.1824539634864,25.8883154872752,25.5876143354999,25.3188420856115,25.1090286686359,24.9140297181182,24.7494333045898,24.6066961143231,24.4764640459061,24.3584712469586,24.2538706970243,24.1170745941784,23.99974506364,23.9040543318496
AFW,GB.XPD.RSDV.GD.ZS,,,,,,,,0.151855607511174,,,,,,,,,,,,,,
AFW,IC.LGL.CRED.XQ,,,,,,,,,,,,,,5.40909090909091,5.40909090909091,5.59090909090909,5.68181818181818,5.86363636363636,5.86363636363636,5.86363636363636,,
AFW,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,
AFW,IC.REG.DURS.FE,,,,45.4666666666667,43.8666666666667,59.6,59.9047619047619,55.9047619047619,55.0476190476191,50.9047619047619,49.9047619047619,37.7142857142857,35.8571428571429,29.4227272727273,25.5136363636364,25.2636363636364,24.2918181818182,17.9963636363636,17.8372727272727,15.3513636363636,,
AFW,IC.REG.DURS.MA,,,,45.3333333333333,43.7333333333333,59.45,59.7619047619048,55.7619047619048,54.8571428571429,50.7142857142857,49.7142857142857,37.5238095238095,35.6666666666667,29.2409090909091,25.3318181818182,25.0818181818182,24.11,17.8145454545455,17.6554545454545,15.1695454545455,,
AFW,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,10.1823529411765,
AFW,IC.TAX.TOTL.CP.ZS,,,,,,78.35,82.6952380952381,80.652380952381,79.9380952380952,79.6714285714286,78.3428571428571,61.0714285714286,60.6142857142857,57.5409090909091,48.2318181818182,48.9318181818182,50.55,50.4727272727273,50.6954545454545,52.05,,
AFW,SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,
AFW,SL.UEM.TOTL.FE.ZS,4.98493958139007,4.94565463023585,4.88162333610469,4.87408743397332,4.88177759274266,4.88417723411851,4.79798163996814,4.7789311688379,4.79336984168467,4.82031466888375,4.83566179761367,4.79831252071592,4.858016147696,4.58903487099139,5.19642330913121,5.1395245946301,6.18751315649052,6.54440199019945,6.1697249058863,5.80486465996071,6.49166982017805,6.66765234305302
AFW,SL.UEM.TOTL.MA.ZS,4.86690461316089,4.79771120251401,4.69605463312074,4.64690154808636,4.60421439270331,4.59521976014079,4.52298530717426,4.49975648228426,4.43595860392513,4.38334081078675,4.31812200956049,4.33792906375024,4.45290206399855,4.26062386174686,4.26505960305469,4.2010248021323,5.05540723035041,5.5894011120082,5.93652654108662,6.27344736128726,7.00352753555721,6.97680093457357
AFW,SP.URB.TOTL.IN.ZS,35.3529813285238,35.9532481550621,36.5579766178363,37.1744363338829,37.7998187771227,38.4313922681047,39.0707904715649,39.7088246996539,40.3459600182028,40.9843167330037,41.6258794507234,42.2646633923943,42.9010354250732,43.5307043161389,44.1571309612333,44.7813730017585,45.4018091116082,46.0193335426773,46.6331382779992,47.2428528783001,47.8486254352506,48.4499018929054
ARB,IC.BUS.DISC.XQ,,,,,,4.54545454545455,4.54545454545455,4.54545454545455,4.63636363636364,4.81818181818182,4.90909090909091,4.90909090909091,5.04545454545455,5.13636363636364,5.5,5.59090909090909,5.68181818181818,5.86363636363636,6.04545454545455,6.04545454545455,,
ARB,IC.CRD.INFO.XQ,,,,,,,,,,,,,,3.38095238095238,3.47619047619048,3.54545454545455,3.77272727272727,4.13636363636364,4.27272727272727,4.54545454545455,,
ARB,FS.AST.PRVT.GD.ZS,29.7106107309824,31.7971427161208,32.3134044406832,31.4175346770813,30.4200145284834,30.5947016619566,29.889402607294,31.6550817766371,31.6200502246729,36.6445570654545,36.2331904534444,35.1643985538759,34.7660022367724,36.8474002446754,40.1246702716885,48.7733075836951,56.7991670949774,54.4246804274606,,,,
ARB,EG.USE.ELEC.KH.PC,1518.76032688358,1581.59040202448,1650.06816514761,1720.81426090543,1767.78566786111,1842.76908145659,1943.06734266155,1998.3152029253,2065.10264506489,2123.65224905219,2301.3420471257,2337.72790002747,2377.25057097268,2433.62791341831,2508.46228430437,,,,,,,
ARB,EG.IMP.CONS.ZS,-296.436645893175,-267.794144286181,-238.098005637259,-256.861651116822,-258.618606259193,-255.422584345803,-238.909089657922,-224.676770107057,-214.992896087809,-182.798546833642,-178.609565845771,-186.096075188892,-180.638024912416,-178.499291141439,-164.539204700971,,,,,,,
ARB,GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,,,23.18802841355,23.9957533405386,,,,,,
ARB,IT.NET.BBND.P2,,,,,0.146410109391369,0.308235375617267,0.493235367076755,0.873787503352866,1.27519129645892,1.965220450212,2.10104319060603,2.67567919601142,3.03805359133301,2.80361661508457,3.34601834103202,5.1050823915082,5.54587906430895,6.96032913349186,7.68251702453691,7.74041987000722,8.92236542178934,
ARB,IT.MLT.MAIN.P2,6.87125851354658,7.383198035409,8.09937665843968,8.63748431389152,9.03489316378454,9.27214147636049,9.46804525992621,9.90308495590569,10.0640749376562,9.72826062840131,9.86338865289876,9.61750131365618,9.37436958459333,8.67981682769624,7.41791699723331,7.60014566412043,7.85500827620946,8.39170244691534,8.47197453767821,8.67582257567825,8.94690909910827,
ARB,NY.GDP.MKTP.KD.ZG,6.54022127507289,1.71224830732881,0.681534100666653,4.8706900228886,8.85442722282477,5.52044606276483,6.08068113896667,4.57270531909397,5.56125991641672,0.414944586585705,4.7531774177347,3.24358834510481,5.07469699108243,2.56421718846562,2.34867917957133,3.05263363443625,3.17514676753655,1.24260798102888,2.36388122760222,1.58631931630194,-5.05138259785269,3.53029405737347
ARB,SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,
ARB,SE.XPD.TOTL.GD.ZS,,,,,4.67072010040283,,4.00178003311157,,4.22755002975464,3.58999991416931,,,,3.97692012786866,,,4.71000003814697,4.91992783546448,,3.42791998386383,,
ARB,TX.VAL.TECH.MF.ZS,,,,,,,,,1.82313195255699,,,,1.8158019924105,1.82931818322689,3.87247322263392,2.95705623720841,1.87276564613355,1.76035966295296,2.12765868640652,2.01390032346888,3.87470821335398,
ARB,FP.CPI.TOTL.ZG,1.85379035325276,1.77220437351018,1.83299389002049,2.7125924747435,3.63228004956626,3.4936853461953,3.54498591605032,4.74390639021646,11.2706652380848,2.92089711805365,3.91106195534027,4.75316388885632,4.61184432206646,3.23810833914068,2.7735161312612,1.81407723937759,2.06884036053476,1.96682557818839,2.45814158007533,1.09184802655847,1.77740783806174,3.24345968275362
ARB,FR.INR.LNDP,4.83083333333337,4.5,5.4935,5.3083333333333,5.66883333333334,4.84708333333333,4.29541666666667,4.37192133956386,5.37083333333333,5.6336292603657,5.33166666666664,5.15916666666666,4.97541666666667,4.74250000000002,4.79166666666663,4.84708333333334,5.13501647601348,,,,,
ARB,SL.TLF.CACT.FE.ZS,20.3466169654472,20.2541929930129,19.5780986591317,19.8189799273657,20.0279326531645,20.2574590339919,20.5554310087931,21.0635859083954,20.7559521248156,20.854263808455,20.9862294852869,20.99657229311,21.1494943551611,21.4381640179805,21.5011131428282,21.6409853609734,21.8467597588603,21.1973569476645,20.3355869247321,20.074262497125,19.6319728888944,19.6860525249765
ARB,SL.TLF.CACT.MA.ZS,73.4330672258172,72.3886159045234,71.6286988753717,71.6942244133498,71.8023029810405,71.9502130570775,72.1394144421093,71.9720491023362,72.0642333103501,71.8539600015138,72.6794216572552,72.3626304006445,72.5304504611243,72.5788978283835,72.0497833904038,71.5461798357413,71.314891975518,70.7684785153625,70.8233919771364,71.0503196829984,69.3154404401474,69.5928764723302
ARB,LP.LPI.OVRL.XQ,,,,,,,,2.62736842105263,,,2.70157894736842,,2.7075,,2.6422202,,2.7123212,,2.67809523809524,,,
ARB,CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,35.3261889302138,35.0230303181388,46.0426391033245,48.5483694755225,49.7480502087664,49.7791383660127,50.464800851462,47.9512517997075,139.728058376454,156.742176591124,
ARB,MS.MIL.XPND.GD.ZS,6.33174230576659,6.31371134467024,5.83511046514236,5.51738716778336,5.11425752213888,4.66287376800018,4.37762718410802,4.49675864192673,4.1177155742464,5.15911693889368,4.92892438522309,4.9192221700515,5.0247386815877,5.78125733059744,6.41726199535298,7.42491757482086,6.09751646386809,6.34268430470335,6.08733279071895,5.3652597763107,5.7065402871067,
ARB,IT.CEL.SETS.P2,3.12805433729935,5.65042052848735,8.37890792738118,11.3905677718361,16.5320176379549,26.2903419464063,38.0982249841127,51.4915047154011,61.6188907927383,74.5058944894295,87.9176227710563,96.8451260554901,102.674913828161,107.303864074626,106.923620064485,105.73488174757,103.190799259394,101.030746582932,99.4864731264326,98.5158039764368,97.1058096186479,
ARB,GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,-3.99598760050555,-8.75459917911024,,,,,,
ARB,EN.URB.LCTY.UR.ZS,30.6253783916364,30.5686249304574,30.5791159818938,30.5147044034939,30.2617500209219,30.0263077113625,29.7988522098362,29.4024023540833,29.342520489459,29.2960204667578,29.2118864244819,28.7646167995304,28.7035624864886,28.6700492012264,28.6702438091428,28.7132487585687,28.8024481670838,28.8955286803285,29.0109418668417,28.961782648403,28.9068861673051,28.8446197126625
ARB,GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,0.559007091498482,,,,,,,,,0.722333433543656,
ARB,IC.LGL.CRED.XQ,,,,,,,,,,,,,,1.47619047619048,1.47619047619048,1.40909090909091,1.40909090909091,1.77272727272727,2.36363636363636,3.09090909090909,,
ARB,GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,5.35075860313049,5.53584694676873,,,,,,
ARB,IC.REG.DURS.FE,,,,47.9615384615385,42.65625,40.0833333333333,38.8611111111111,32.575,22.675,22.025,22.05,21.5,22.2380952380952,21.0,20.0,22.5681818181818,23.6818181818182,21.9318181818182,21.0454545454545,20.0,,
ARB,IC.REG.DURS.MA,,,,47.2692307692308,41.90625,39.4166666666667,38.1944444444444,31.875,21.975,21.325,21.35,20.8,21.5714285714286,20.3333333333333,19.3333333333333,21.9318181818182,23.0454545454545,21.2954545454545,20.4090909090909,19.4090909090909,,
ARB,IC.GOV.DURS.ZS,,,,,,,,,,,,,,,,,,,,,4.95454545454545,
ARB,IC.TAX.TOTL.CP.ZS,,,,,,58.3444444444444,48.9555555555555,45.22,44.21,44.045,43.11,42.295,41.8761904761905,41.5238095238095,42.5761904761905,42.5952380952381,42.1666666666667,42.5047619047619,42.747619047619,42.5142857142857,,
ARB,SE.PRM.TCAQ.ZS,,,,,,93.7343215942383,92.1463394165039,90.6022567749023,90.2309036254883,91.2342071533203,91.2735824584961,88.7489776611328,84.0389785766602,82.5371932983398,84.8904800415039,84.4767837524414,84.1129989624023,84.7655563354492,85.2710800170898,83.892951965332,83.3665390014648,
ARB,SL.UEM.TOTL.FE.ZS,17.8814565411483,17.7574357636397,18.241415376243,18.1032505502597,17.9056469320161,17.9156060567438,17.2349295824177,16.1545571415625,16.2172768871935,17.7671332092239,18.3473600303926,19.3518677683703,19.8019710540264,19.7902887914461,19.9532338193796,20.3248253942121,20.3080297436961,20.6099726447441,20.2087970558412,20.063529803551,21.9634847056676,22.6825106396128
ARB,SL.UEM.TOTL.MA.ZS,11.1854767607738,11.0477500728764,10.9519746643414,10.8824823392505,9.61324671943293,9.40267385628101,8.59661850968103,8.34622929990353,7.98157015586957,7.05717566969645,7.01256190335825,8.0997373334651,8.20541619298412,8.26889511645502,8.37362255100455,8.35669905386582,8.06852292082946,8.22173316134979,7.94348122638875,7.39933008079023,8.76643129927997,8.75492984167713
ARB,SP.URB.TOTL.IN.ZS,52.9893016869898,53.2514441589562,53.5156256948691,53.8011672394373,54.1055823150417,54.4703063114514,54.8657362147685,55.1490797361925,55.5790743522523,56.0097688019882,56.4408805184074,56.7918957290399,57.0983962735312,57.4007340495261,57.6923254732888,58.0314661463348,58.3456269803009,58.6423223529406,58.9265950528938,59.2016459579233,59.4717656085526,59.7379136216762
CSS,IC.BUS.DISC.XQ,,,,,,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.46153846153846,3.53846153846154,,
